x,y1,y2,y3
2.0303030303030303,3.223126897016328,-6.007985999141124,8.720600112535417
2.101010101010101,4.694922297982807,-7.387841865385994,8.236006402533668
2.1717171717171713,11.227447561380309,-0.12849070712015465,4.6608151919939225
2.242424242424242,5.50593698342122,-11.726459590751347,0.08749451267881092
2.313131313131313,10.16284913039489,-15.806731726644735,13.738056749788788
2.383838383838384,7.439598719442664,-23.871939722747424,18.193712615708264
2.454545454545454,12.807424077703494,-35.11793211822144,11.03027289091451
2.525252525252525,5.449874839783336,-35.89653508926558,15.60591106874403
2.595959595959596,7.819656605768198,-18.65017703171277,14.346190467046954
2.666666666666666,14.733577874188526,-55.357424123484606,9.542594945669135
2.737373737373737,11.51713674126717,-62.16949285741616,12.469304272945301
2.808080808080808,10.58750333965012,-55.516266713339235,6.12198932523394
2.878787878787879,11.613726699416219,-77.86238580120711,17.384113887959156
2.949494949494949,11.8917314093978,-76.03907581980185,17.97240575956159
3.02020202020202,13.333962353770541,-73.12964303147265,12.982270013823888
3.090909090909091,16.475970090229534,-83.44789037603219,3.339275467361883
3.1616161616161618,23.6956168148971,-105.2840556731405,12.918921195317145
3.232323232323232,14.197653459561673,-120.72664249868623,4.351646887025807
3.3030303030303028,25.56721815508543,-119.53088375849465,6.039581953620441
3.3737373737373737,17.534778714796012,-104.25371472605357,5.111836355397783
3.4444444444444446,17.88810194589314,-133.00943782718375,15.433325818625997
3.5151515151515147,21.8969198807997,-138.93222215051836,2.7055133036906094
3.5858585858585856,25.085795726927465,-146.10582188590567,0.210843004338245
3.6565656565656566,23.244133470647675,-149.964523776327,0.1249013285073195
3.7272727272727266,24.347621004254552,-162.23616396613147,7.131442761017264
3.7979797979797976,20.15987011798987,-166.7093085999808,-4.449315976824876
3.8686868686868685,26.419004817027666,-177.40640742065352,7.9556076710083214
3.9393939393939394,25.35662367605571,-188.36625582256835,-0.3830911817194973
4.0101010101010095,31.517543684965275,-183.22867587446595,5.649326740888714
4.08080808080808,34.24916001482655,-191.07078965566933,-8.229873508548373
4.151515151515151,22.28287803783194,-199.28143820847728,-2.9634709095724463
4.222222222222222,25.27363506487025,-181.9500900859907,-6.31939177296097
4.292929292929292,34.275262170010116,-181.76173337822576,-10.6892699402819
4.363636363636363,30.633614301483032,-181.8455483217217,-9.439622807518173
4.434343434343434,36.254445733648474,-173.74413623444104,-12.007850393800116
4.505050505050505,29.964262744935212,-144.61925005367792,-15.372145659357866
4.575757575757575,32.751592670195805,-155.65001473703524,-11.73127954449317
4.646464646464646,25.16192075654174,-122.16906018874207,-14.89069606817613
4.717171717171717,42.99875498244483,-118.90842686347989,-13.407255603795132
4.787878787878787,35.967801951423446,-69.57978341235233,-13.983625212934394
4.858585858585858,40.05708021083638,-63.74371443602837,-15.544532677824561
4.929292929292929,38.258662381538294,-29.22153999991886,-23.476145752928254
5.0,40.69598567555884,-2.418768570650149,-34.92895375746235
